Witness,CPA-w2t,CPAchecker,FShell-w2t,MetaVal,NITWIT,Symb.-Witch,Ult. Auto.
12616,1,0,4,3,0,4,2
12617,1,0,4,3,0,4,2
12618,1,0,4,3,0,4,2
12619,1,0,0,2,0,3,1
12620,1,0,0,2,0,3,1
12621,1,0,0,2,0,3,1
12622,1,0,0,2,0,3,1
12623,1,0,0,2,0,3,1
12624,1,0,0,2,0,3,1
12625,1,0,0,2,0,3,1
12626,1,0,0,2,0,3,1
12627,1,0,0,3,0,3,1
12628,1,0,0,2,0,0,1
12629,1,0,0,2,0,3,1
12630,1,0,0,2,0,0,1
12631,1,0,0,2,0,3,1
12632,1,0,0,2,0,0,1
12633,1,0,0,2,0,3,1
12634,1,0,0,2,0,3,1
12635,1,0,0,2,0,3,1
12636,1,0,0,3,0,3,1
12637,1,0,0,2,0,3,1
12638,1,0,0,2,0,0,1
12639,1,0,0,2,0,3,1
12640,1,0,0,2,0,3,1
12641,1,0,0,2,0,3,1
12642,1,0,0,2,0,0,1
12643,1,0,0,2,0,3,1
12644,1,0,0,2,0,3,1
12645,1,0,0,2,0,3,2
12646,1,0,0,2,0,3,2
12647,1,0,0,2,0,3,1
12648,1,0,0,2,0,3,2
12649,1,0,0,2,0,3,1
12650,1,0,0,2,0,3,1
12651,1,0,0,3,0,3,2
12652,1,0,0,2,0,3,1
12653,1,0,0,2,0,3,1
12654,1,0,0,2,0,3,1
12655,1,0,0,2,0,3,1
12656,1,0,0,2,0,3,2
12657,1,0,0,2,0,3,1
12658,1,0,0,2,0,3,1
12659,1,0,0,2,0,3,1
12660,1,0,0,2,0,3,2
12661,1,0,0,2,0,3,2
12662,1,0,0,2,0,3,1
12663,1,0,0,2,0,3,2
12664,1,0,0,2,0,3,1
12665,1,0,0,2,0,3,1
12666,1,0,0,2,0,3,2
12667,1,0,2,2,1,0,1
12668,1,0,2,2,1,0,1
12669,1,0,0,2,0,0,1
12670,1,0,2,2,1,0,1
12671,1,0,0,2,0,0,1
12672,1,0,0,2,0,0,1
12673,1,0,2,2,1,0,1
12674,1,0,0,2,0,0,1
12675,1,0,2,2,0,3,1
12676,1,0,2,2,0,3,1
12677,1,0,0,2,0,3,1
12678,1,0,2,2,0,3,1
12679,1,0,0,2,0,3,1
12680,1,0,0,2,0,3,1
12681,1,0,2,2,1,3,1
12682,1,0,0,2,0,3,1
12683,1,0,2,3,0,3,1
12684,1,0,0,2,0,0,1
12685,1,0,2,2,0,3,1
12686,1,0,0,2,0,0,2
12687,1,0,0,2,0,0,1
12688,1,0,0,2,0,3,2
12689,1,0,0,2,0,3,2
12690,1,0,0,2,0,3,2
12691,1,0,0,2,0,3,2
12692,1,0,0,2,0,3,2
12693,1,0,0,2,0,3,2
12694,1,0,0,2,0,3,2
12695,1,0,0,2,0,3,2
12696,1,0,0,2,0,3,2
12697,1,0,2,2,0,0,1
12698,1,0,2,2,0,0,1
12699,1,0,0,2,0,0,1
12700,1,0,2,2,0,0,1
12701,1,0,0,2,0,0,1
12702,1,0,2,2,0,0,1
12703,1,0,0,2,0,0,1
12704,1,0,0,2,0,3,1
12705,1,0,2,2,0,0,1
12706,1,0,2,2,0,0,1
12707,1,0,0,2,0,0,3
12708,1,0,2,2,0,0,1
12709,1,0,0,2,0,0,1
12710,1,0,0,2,0,3,1
12711,1,0,0,2,0,3,1
12712,1,0,0,2,0,3,1
12713,1,0,0,3,0,3,1
12714,1,0,2,2,0,0,1
12715,1,0,0,2,0,0,1
12716,1,0,0,2,0,0,1
12717,1,0,2,2,0,0,1
12718,1,0,0,2,0,3,1
12719,1,0,0,2,0,0,1
12720,1,0,0,2,0,0,1
12721,1,0,0,2,0,0,1
12722,1,0,0,3,0,3,1
12723,1,0,0,2,0,0,1
12724,1,0,0,2,0,3,1
12725,1,0,0,2,0,0,2
12726,1,0,0,2,0,3,2
12727,1,0,0,2,0,3,2
12728,1,0,0,2,0,0,2
12729,1,0,0,2,0,0,2
12730,1,0,0,2,0,3,2
12731,1,0,0,2,0,0,2
12732,1,0,0,2,0,0,2
12733,1,0,0,2,0,3,2
12734,1,0,0,2,0,0,2
12735,1,0,0,2,0,3,2
12736,1,0,0,2,0,0,1
12737,1,0,0,2,0,3,1
12738,1,0,0,2,0,0,2
12739,1,0,0,2,0,3,2
12740,1,0,0,2,0,0,1
12741,1,0,0,2,0,0,2
12742,1,0,0,2,0,0,2
12743,1,0,0,2,0,3,2
12744,1,0,0,2,0,0,2
12745,1,0,0,2,0,0,2
12746,1,0,0,2,0,3,2
12747,1,0,0,2,0,0,2
12748,1,0,0,2,0,3,2
12749,1,0,0,3,0,3,0
12750,1,0,0,3,0,3,0
12751,1,0,0,3,0,3,0
12752,1,0,0,3,0,3,0
12753,1,0,0,3,0,3,0
12754,1,0,0,3,0,3,0
12755,1,0,0,3,0,3,0
12756,1,0,0,3,0,3,0
12757,1,0,0,3,0,3,0
12758,1,0,0,3,0,3,0
12759,1,0,0,3,0,3,0
12760,1,0,0,3,0,3,0
12761,1,0,0,2,0,0,0
12762,1,0,0,2,0,0,0
12763,1,0,4,2,0,0,0
12764,1,0,0,2,0,0,0
12765,1,0,0,2,0,0,0
12766,1,0,0,2,0,0,0
12767,1,0,4,2,0,0,0
12768,1,0,0,2,0,0,0
12769,1,0,0,3,1,3,0
12770,1,0,0,3,1,3,0
12771,1,0,0,3,1,3,0
12772,1,0,0,3,1,3,0
12773,1,0,0,3,1,3,0
12774,1,0,0,3,1,3,0
12775,1,0,0,3,1,3,0
12776,1,0,0,3,1,3,0
12777,1,0,0,3,0,3,0
12778,1,0,0,3,0,3,0
12779,1,0,0,3,0,3,0
12780,1,0,0,3,0,3,0
12781,1,0,0,3,0,3,0
12782,1,0,0,3,0,3,0
12783,1,0,0,3,0,3,0
12784,1,0,0,3,0,3,0
12785,1,0,0,3,0,3,0
12786,1,0,0,3,0,3,0
12787,1,0,0,3,0,3,0
12788,1,0,0,3,0,3,0
12789,1,0,0,3,0,3,0
12790,1,0,0,3,0,3,0
12791,1,0,0,3,0,3,0
12792,1,0,0,3,0,3,0
12793,1,0,0,3,0,3,0
12794,1,0,0,3,0,3,0
12795,1,0,0,3,0,3,0
12796,1,0,0,3,0,3,0
12797,1,0,0,3,0,3,0
12798,1,0,0,3,0,3,0
12799,1,0,0,3,0,3,0
12800,1,0,0,3,0,3,0
12801,1,0,0,3,0,3,0
12802,1,0,0,3,0,3,0
12803,1,0,0,3,0,3,0
12804,1,0,0,3,0,3,0
12805,1,0,0,3,0,3,0
12806,1,0,0,3,0,3,0
12807,1,0,0,3,0,3,0
12808,1,0,0,3,0,3,0
12809,1,0,0,3,1,3,0
12810,1,0,0,3,1,3,0
12811,1,0,0,3,1,3,0
12812,1,0,0,3,1,3,0
12813,1,0,0,3,1,3,0
12814,1,0,0,3,1,3,0
12815,1,0,0,3,1,3,0
12816,1,0,0,3,1,3,0
12817,1,0,0,2,0,0,0
12818,1,0,0,2,0,0,0
12819,1,0,0,2,0,0,0
12820,1,0,0,2,0,0,0
12821,1,0,0,2,0,0,0
12822,1,0,0,2,0,0,0
12823,1,0,0,2,0,0,0
12824,1,0,0,2,0,0,0
12825,1,0,0,3,1,3,0
12826,1,0,0,3,1,3,0
12827,1,0,0,3,1,3,0
12828,1,0,0,3,1,3,0
12829,1,0,0,3,1,3,0
12830,1,0,0,3,1,3,0
12831,1,0,4,3,1,3,0
12832,1,0,0,3,1,3,0
12833,1,0,0,3,1,3,0
12834,1,0,0,3,1,3,0
12835,1,0,0,3,1,3,0
12836,1,0,0,3,1,3,0
12837,1,0,0,3,1,3,0
12838,1,0,0,3,1,3,0
12839,1,0,4,3,1,3,0
12840,1,0,0,3,1,3,0
12841,1,0,0,3,0,4,2
12842,1,0,0,3,0,4,2
12843,1,0,0,3,0,4,2
12844,1,0,0,3,0,4,2
12845,1,2,0,3,0,4,2
12846,1,0,0,3,0,4,2
12847,1,0,0,3,0,4,2
12848,1,0,0,3,0,4,2
12849,1,0,0,3,0,4,2
12850,1,0,0,3,0,4,2
12851,1,0,0,3,0,4,2
12852,1,0,0,3,0,4,2
12853,1,0,0,3,0,4,2
12854,1,2,0,3,0,4,2
12855,1,0,0,3,0,4,2
12856,1,0,0,3,0,4,2
12857,1,0,0,3,0,4,2
12858,1,0,0,3,0,4,2
12859,1,0,0,3,0,4,2
12860,1,0,0,3,0,4,2
12861,1,0,0,3,0,4,2
12862,1,0,0,3,0,4,2
12863,1,2,0,3,1,4,2
12864,1,0,0,3,0,4,2
12865,1,0,0,3,0,4,2
12866,1,0,0,3,0,4,2
12867,1,0,0,3,0,4,2
12868,1,0,0,3,0,4,2
12869,1,0,0,3,0,4,2
12870,1,0,0,3,0,4,2
12871,1,0,0,3,0,4,2
12872,1,0,0,3,0,4,2
12873,1,0,0,3,0,4,2
12874,1,2,0,3,0,4,2
12875,1,0,0,3,0,4,2
12876,1,0,0,3,0,4,2
12877,1,0,0,3,0,4,2
12878,1,0,0,3,0,4,2
12879,1,2,0,3,0,4,2
12880,1,0,0,3,0,4,2
12881,1,0,0,3,0,4,2
12882,1,0,0,3,0,4,2
12883,1,0,0,3,0,4,2
12884,1,0,0,3,0,4,2
12885,1,0,0,3,0,4,2
12886,1,0,0,3,0,4,2
12887,1,0,0,3,0,4,2
12888,1,0,0,3,0,4,2
12889,1,0,0,3,0,4,2
12890,1,0,0,3,0,4,2
12891,1,0,0,3,0,4,2
12892,1,0,0,3,0,4,2
12893,1,0,0,3,0,4,2
12894,1,0,0,3,0,4,2
12895,1,0,0,3,0,4,2
12896,1,0,0,3,0,4,2
12897,1,0,0,3,0,4,2
12898,1,0,0,3,0,4,2
12899,1,0,0,3,0,4,2
12900,1,0,0,3,0,4,2
12901,1,0,0,3,0,4,2
12902,1,0,0,3,0,4,2
12903,1,0,0,3,0,4,2
12904,1,0,0,3,0,4,2
12905,1,0,0,3,0,4,2
12906,1,0,0,3,0,4,2
12907,1,0,0,3,0,4,2
12908,1,0,0,3,0,4,2
12909,1,0,0,3,0,4,2
12910,1,0,0,3,0,4,2
12911,1,0,0,3,0,4,2
12912,1,0,0,3,0,4,2
12913,1,0,0,3,0,4,2
12914,1,0,0,3,0,4,2
12915,1,0,0,3,0,4,2
12916,1,0,0,3,0,4,2
12917,1,0,0,3,0,4,2
12918,1,0,0,3,0,4,2
12919,1,0,0,3,0,4,2
12920,1,0,0,3,0,4,2
12921,1,0,0,3,0,4,2
12922,1,0,0,3,0,4,2
12923,1,0,0,3,0,4,2
12924,1,0,0,3,0,4,2
12925,1,0,0,3,0,4,2
12926,1,0,0,3,0,4,2
12927,1,0,0,3,0,4,2
12928,1,0,0,3,0,4,2
12929,1,0,0,3,0,4,2
12930,1,0,0,3,0,4,2
12931,1,0,0,3,0,4,2
12932,1,0,0,3,0,4,2
12933,1,0,0,3,0,4,2
12934,1,0,0,3,0,4,2
12935,1,0,0,3,0,4,2
12936,1,0,0,3,0,4,2
12937,1,0,0,3,0,4,2
12938,1,0,0,3,0,4,2
12939,1,0,0,3,0,4,2
12940,1,0,0,3,0,4,2
12941,1,0,0,3,0,4,2
12942,1,0,0,3,0,4,2
12943,1,0,0,3,0,4,2
12944,1,0,0,3,0,4,2
12945,1,0,0,3,0,4,2
12946,1,0,0,3,0,4,2
12947,1,0,0,3,0,4,2
12948,1,0,0,3,0,4,2
12949,1,0,0,3,0,4,2
12950,1,0,0,3,0,4,2
12951,1,0,0,3,0,4,2
12952,1,0,0,3,0,4,2
12953,1,0,0,3,0,4,2
12954,1,0,0,3,0,4,2
12955,1,0,0,3,0,4,2
12956,1,0,0,3,0,4,2
12957,1,0,0,3,0,4,2
12958,1,0,0,3,0,4,2
12959,1,0,0,3,0,4,2
12960,1,0,0,3,0,4,2
12961,1,0,0,3,0,4,2
12962,1,0,0,3,0,4,2
12963,1,0,0,3,0,4,2
12964,1,0,0,3,0,4,2
12965,1,0,0,3,0,4,2
12966,1,0,0,3,0,4,2
12967,1,0,0,3,0,4,2
12968,1,0,0,3,0,4,2
12969,1,0,0,3,0,4,2
12970,1,0,0,3,0,4,2
12971,1,0,0,3,0,4,2
12972,1,0,0,3,0,4,2
12973,1,0,0,3,0,4,2
12974,1,0,0,3,0,4,2
12975,1,0,0,3,0,4,2
12976,1,0,0,3,0,4,2
12977,1,0,0,3,0,4,2
12978,1,0,0,3,0,4,2
12979,1,0,0,3,0,4,2
12980,1,0,0,3,0,4,2
12981,1,0,0,3,0,4,2
12982,1,0,0,3,0,4,2
12983,1,0,0,3,0,4,2
12984,1,0,0,3,0,4,2
12985,1,0,0,3,0,4,2
12986,1,0,0,3,0,4,2
12987,1,0,0,3,0,4,2
12988,1,0,0,3,0,4,2
12989,1,0,0,3,0,4,2
12990,1,0,0,3,0,4,2
12991,1,0,0,3,0,4,2
12992,1,0,0,3,0,4,2
12993,1,0,0,3,0,4,2
12994,1,0,0,3,0,4,2
12995,1,0,0,3,0,4,2
12996,1,0,0,3,0,4,2
12997,1,0,0,3,0,4,2
12998,1,0,0,3,0,4,2
12999,1,0,0,3,0,4,2
13000,1,0,0,3,0,4,2
13001,1,0,0,3,0,4,2
13002,1,0,0,3,0,4,2
13003,1,0,0,3,0,4,2
13004,1,0,0,3,0,4,2
13005,1,0,0,3,0,4,2
13006,1,0,0,3,0,4,2
13007,1,0,0,3,0,4,2
13008,1,0,0,3,0,4,2
13009,1,0,0,3,0,4,2
13010,1,0,0,2,0,4,2
13011,1,0,0,2,0,4,2
13012,1,0,0,2,0,4,0
13013,1,0,0,2,0,4,0
13014,1,0,0,2,0,4,2
13015,1,0,0,2,0,4,2
13016,1,0,0,2,0,4,2
13017,1,0,0,2,0,4,2
13018,1,0,0,2,0,4,0
13019,1,0,0,2,0,4,2
13020,1,0,0,3,0,4,0
13021,1,0,0,2,0,4,0
13022,1,0,0,2,0,4,2
13023,1,0,0,2,0,4,2
13024,1,0,0,2,0,4,2
13025,1,0,0,2,0,4,2
13026,1,0,0,3,0,4,2
13027,1,0,0,2,0,4,2
13028,1,0,0,2,0,4,2
13029,1,0,0,2,0,4,2
13030,1,0,0,3,0,4,2
13031,1,0,0,3,0,4,2
13032,1,0,0,2,0,4,2
13033,1,0,0,3,0,4,0
13034,1,0,0,2,0,4,0
13035,1,0,0,3,0,4,0
13036,1,0,0,3,0,4,2
13037,1,0,0,3,0,4,0
13038,1,0,0,3,0,4,0
13039,1,0,0,3,0,4,2
13040,1,0,0,2,0,4,0
13041,1,0,0,2,0,4,0
13042,1,0,0,2,0,4,0
13043,1,0,0,2,0,4,0
13044,1,0,0,2,0,4,2
13045,1,0,0,2,0,4,2
13046,1,0,0,2,0,4,2
13047,1,0,0,2,0,4,2
13048,1,0,0,2,0,4,0
13049,1,0,0,2,0,4,0
13050,1,0,0,2,0,4,0
13051,1,0,0,2,0,4,0
13052,1,0,0,2,0,4,2
13053,1,0,0,2,0,4,2
13054,1,0,0,2,0,4,2
13055,1,0,0,2,0,4,2
13056,1,0,0,2,0,4,2
13057,1,0,0,2,0,4,2
13058,1,0,0,2,0,4,2
13059,1,0,0,2,0,4,2
13060,1,0,0,2,0,4,2
13061,1,0,0,2,0,4,2
13062,1,0,0,2,0,4,2
13063,1,0,0,2,0,4,2
13064,1,0,0,2,0,4,2
13065,1,0,0,2,0,4,2
13066,1,0,0,2,0,4,2
13067,1,0,0,2,0,4,2
13068,1,0,0,2,0,4,2
13069,1,0,0,2,0,4,2
13070,1,0,0,2,0,4,2
13071,1,0,0,2,0,4,2
13072,1,0,0,2,0,4,0
13073,1,0,0,2,0,4,0
13074,1,0,0,2,0,4,0
13075,1,0,0,2,0,4,0
13076,1,0,0,2,0,4,0
13077,1,0,0,2,0,4,0
13078,1,0,0,2,0,4,0
13079,1,0,0,2,0,4,0
13080,1,0,0,2,0,4,0
13081,1,0,0,2,0,4,0
13082,1,0,0,3,0,4,0
13083,1,0,0,2,0,4,0
13084,1,0,0,2,0,4,0
13085,1,0,0,2,0,4,0
13086,1,0,0,3,0,4,0
13087,1,0,0,3,0,4,0
13088,1,0,0,3,0,4,0
13089,1,0,0,3,0,4,2
13090,1,0,0,3,0,4,2
13091,1,0,4,2,0,4,0
13092,1,0,0,2,0,4,0
13093,1,0,0,3,0,4,2
13094,1,0,0,3,0,4,2
13095,1,0,0,3,0,4,2
13096,1,0,0,3,0,4,2
13097,1,0,0,3,0,4,0
13098,1,0,0,3,0,4,2
13099,1,0,0,2,0,4,0
13100,1,0,0,2,0,4,0
13101,1,0,4,3,0,4,2
13102,1,0,4,3,0,4,2
13103,1,0,0,3,0,4,2
13104,1,0,0,3,0,4,2
13105,1,0,0,3,0,4,2
13106,1,0,0,3,0,0,0
13107,1,0,0,3,0,0,0
13108,1,0,0,3,0,0,0
13109,1,0,0,3,0,0,0
13110,1,0,2,3,0,1,0
13111,1,0,0,2,0,0,0
13112,1,0,0,2,0,0,0
13113,1,0,0,2,0,0,0
13114,1,0,0,2,0,0,0
13115,1,0,0,2,0,0,0
13116,1,0,0,2,0,0,0
13117,1,0,0,2,0,0,0
13118,1,0,0,2,0,0,0
13119,1,0,2,2,0,1,0
13120,1,0,0,2,0,0,0
13121,1,0,0,2,0,0,0
13122,1,0,0,2,0,0,0
13123,1,0,0,2,0,0,0
13124,1,0,0,2,0,0,0
13125,1,0,0,2,0,0,0
13126,1,0,0,2,0,0,0
13127,1,0,0,2,0,0,0
13128,1,0,2,2,0,1,0
13129,1,0,0,3,0,0,0
13130,1,0,0,3,0,0,0
13131,1,0,0,3,0,0,0
13132,1,0,0,3,0,0,0
13133,1,0,0,3,0,0,0
13134,1,0,0,3,0,0,0
13135,1,0,0,3,0,0,0
13136,1,0,0,3,0,0,0
13137,1,0,0,3,0,0,0
13138,1,0,0,3,0,0,0
13139,1,0,2,3,0,1,0
13140,1,0,0,2,0,0,0
13141,1,0,0,2,0,0,0
13142,1,0,0,2,0,0,0
13143,1,0,0,2,0,0,0
13144,1,0,2,2,0,1,0
13145,1,0,0,2,0,3,1
13146,1,0,0,2,0,3,1
13147,1,0,0,2,0,3,1
13148,1,0,0,2,0,3,1
13149,1,0,0,2,0,3,1
13150,1,0,0,2,0,3,1
13151,1,0,0,2,0,3,1
13152,1,0,0,2,0,3,1
13153,1,0,0,3,0,3,1
13154,1,0,0,2,0,0,1
13155,1,0,0,2,0,3,1
13156,1,0,0,2,0,0,1
13157,1,0,0,2,0,3,1
13158,1,0,0,2,0,0,1
13159,1,0,0,2,0,3,1
13160,1,0,0,2,0,3,1
13161,1,0,0,2,0,3,1
13162,1,0,0,3,0,3,1
13163,1,0,0,2,0,3,1
13164,1,0,0,2,0,0,1
13165,1,0,0,2,0,3,1
13166,1,0,0,2,0,3,1
13167,1,0,0,2,0,3,1
13168,1,0,0,2,0,0,1
13169,1,0,0,2,0,3,1
13170,1,0,0,2,0,3,1
13171,1,0,0,2,0,3,2
13172,1,0,0,2,0,3,2
13173,1,0,0,2,0,3,1
13174,1,0,0,2,0,3,2
13175,1,0,0,2,0,3,1
13176,1,0,0,2,0,3,1
13177,1,0,0,3,0,3,2
13178,1,0,0,2,0,3,1
13179,1,0,0,2,0,3,1
13180,1,0,0,2,0,3,1
13181,1,0,0,2,0,3,1
13182,1,0,0,2,0,3,2
13183,1,0,0,2,0,3,1
13184,1,0,0,2,0,3,1
13185,1,0,0,2,0,3,1
13186,1,0,0,2,0,3,2
13187,1,0,0,2,0,3,2
13188,1,0,0,2,0,3,1
13189,1,0,0,2,0,3,2
13190,1,0,0,2,0,3,1
13191,1,0,0,2,0,3,1
13192,1,0,0,2,0,3,2
13193,1,0,2,2,1,0,1
13194,1,0,2,2,1,0,1
13195,1,0,0,2,0,0,1
13196,1,0,2,2,1,0,1
13197,1,0,0,2,0,0,1
13198,1,0,0,2,0,0,1
13199,1,0,2,2,1,0,1
13200,1,0,0,2,0,0,1
13201,1,0,2,2,0,3,1
13202,1,0,2,2,0,3,1
13203,1,0,0,2,0,3,1
13204,1,0,2,2,0,3,1
13205,1,0,0,2,0,3,1
13206,1,0,0,2,0,3,1
13207,1,0,2,2,0,3,1
13208,1,0,0,2,0,3,1
13209,1,0,2,3,0,3,1
13210,1,0,0,2,0,0,3
13211,1,0,2,2,0,3,3
13212,1,0,0,2,0,0,2
13213,1,0,0,2,0,0,1
13214,1,0,0,2,0,3,2
13215,1,0,0,2,0,3,2
13216,1,0,0,2,0,3,2
13217,1,0,0,2,0,3,2
13218,1,0,0,2,0,3,2
13219,1,0,0,2,0,3,2
13220,1,0,0,2,0,3,2
13221,1,0,0,2,0,3,2
13222,1,0,0,2,0,3,2
13223,1,0,2,2,0,0,3
13224,1,0,2,2,0,0,1
13225,1,0,0,2,0,0,1
13226,1,0,2,2,0,0,1
13227,1,0,0,2,0,0,1
13228,1,0,2,2,0,0,3
13229,1,0,0,2,0,0,1
13230,1,0,0,2,0,3,1
13231,1,0,2,2,0,0,1
13232,1,0,2,2,0,0,3
13233,1,0,0,2,0,0,3
13234,1,0,2,2,0,0,1
13235,1,0,0,2,0,0,1
13236,1,0,0,2,0,3,1
13237,1,0,0,2,0,3,1
13238,1,0,0,2,0,3,1
13239,1,0,0,3,0,3,1
13240,1,0,2,2,0,0,1
13241,1,0,0,2,0,0,1
13242,1,0,0,2,0,0,1
13243,1,0,2,2,0,0,1
13244,1,0,0,2,0,3,1
13245,1,0,0,2,0,0,1
13246,1,0,0,2,0,0,1
13247,1,0,0,2,0,0,1
13248,1,0,0,3,0,3,3
13249,1,0,0,2,0,0,1
13250,1,0,0,2,0,3,1
13251,1,0,0,2,0,0,2
13252,1,0,0,2,0,3,2
13253,1,0,0,2,0,3,2
13254,1,0,0,2,0,0,2
13255,1,0,0,2,0,0,2
13256,1,0,0,2,0,3,2
13257,1,0,0,2,0,0,2
13258,1,0,0,2,0,3,2
13259,1,0,0,2,0,3,2
13260,1,0,0,2,0,0,2
13261,1,0,0,2,0,3,2
13262,1,0,0,2,0,0,1
13263,1,0,0,2,0,3,1
13264,1,0,0,2,0,0,2
13265,1,0,0,2,0,3,2
13266,1,0,0,2,0,0,1
13267,1,0,0,2,0,0,2
13268,1,0,0,2,0,3,2
13269,1,0,0,2,0,3,2
13270,1,0,0,2,0,0,2
13271,1,0,0,2,0,0,2
13272,1,0,0,2,0,3,2
13273,1,0,0,2,0,0,2
13274,1,0,0,2,0,3,2
13275,1,0,0,2,0,0,0
13276,1,0,0,2,0,0,0
13277,1,0,4,2,0,0,0
13278,1,0,0,2,0,0,0
13279,1,0,0,2,0,0,0
13280,1,0,0,2,0,0,0
13281,1,0,4,2,0,0,0
13282,1,0,0,2,0,0,0
13283,1,0,0,2,0,0,0
13284,1,0,0,2,0,0,0
13285,1,0,4,2,0,0,0
13286,1,0,0,2,0,0,0
13287,1,0,0,2,0,0,0
13288,1,0,0,2,0,0,0
13289,1,0,4,2,0,0,0
13290,1,0,0,2,0,0,0
13291,1,0,0,2,0,0,0
13292,1,0,0,2,0,0,0
13293,1,0,4,2,0,0,0
13294,1,0,0,2,0,0,0
13295,1,0,4,2,1,0,0
13296,1,0,0,2,1,0,0
13297,1,0,0,2,1,0,0
13298,1,0,4,2,1,0,0
13299,1,0,0,2,1,0,0
13300,1,0,0,2,1,3,0
13301,1,0,0,2,1,3,0
13302,1,0,4,2,0,3,0
13303,1,0,0,2,0,3,0
13304,1,0,4,2,0,3,0
13305,1,0,0,2,0,0,0
13306,1,0,0,2,0,0,0
13307,1,0,0,2,0,0,0
13308,1,0,0,2,0,0,0
13309,1,0,0,2,0,0,0
13310,1,0,0,2,0,0,0
13311,1,0,0,2,0,0,0
13312,1,0,0,2,0,0,0
13313,1,0,0,2,0,0,0
13314,1,0,0,2,0,0,0
13315,1,0,0,2,0,0,0
13316,1,0,0,2,0,0,0
13317,1,0,0,2,0,0,0
13318,1,0,0,2,0,0,0
13319,1,0,0,2,0,0,0
13320,1,0,0,2,0,0,0
13321,1,0,0,2,0,0,0
13322,1,0,0,2,0,0,0
13323,1,0,0,2,0,0,0
13324,1,0,0,2,0,0,0
13325,1,0,0,2,0,0,0
13326,1,0,0,2,0,0,0
13327,1,0,0,2,0,0,0
13328,1,0,0,2,0,0,0
13329,1,0,0,2,0,0,0
13330,1,0,0,2,0,0,0
13331,1,0,0,2,0,0,0
13332,1,0,0,2,0,0,0
13333,1,0,0,2,0,0,0
13334,1,0,0,2,0,0,0
13335,1,0,0,2,0,0,0
13336,1,0,0,2,0,0,0
13337,1,0,0,2,1,0,0
13338,1,0,0,2,1,0,0
13339,1,0,0,2,1,0,0
13340,1,0,0,2,1,0,0
13341,1,0,0,2,1,0,0
13342,1,0,0,2,1,0,0
13343,1,0,0,2,1,0,0
13344,1,0,0,2,1,0,0
13345,1,0,0,2,1,0,0
13346,1,0,0,2,1,0,0
13347,1,0,0,2,1,0,0
13348,1,0,0,2,1,0,0
13349,1,0,0,2,1,0,0
13350,1,0,0,2,1,0,0
13351,1,0,0,2,1,0,0
13352,1,0,0,2,1,0,0
13353,1,0,0,2,1,0,0
13354,1,0,0,2,1,0,0
13355,1,0,0,2,1,3,0
13356,1,0,4,2,0,3,0
13357,1,0,0,2,1,3,0
13358,1,0,0,2,1,3,0
13359,1,0,0,2,1,3,0
13360,1,0,4,2,0,3,0
13361,1,0,0,2,0,3,0
13362,1,0,0,2,1,0,0
13363,1,0,0,2,1,3,0
13364,1,0,4,2,0,3,0
13365,1,0,0,2,0,3,0
13366,1,0,0,2,1,3,0
13367,1,0,0,2,1,3,0
13368,1,0,4,2,0,3,0
13369,1,0,0,2,0,3,0
13370,1,0,4,2,0,3,0
13371,1,2,0,3,0,1,2
13372,1,2,0,3,0,1,2
13373,1,2,0,3,0,1,2
13374,1,2,0,3,0,1,2
13375,1,3,2,3,0,1,2
13376,1,3,0,3,0,1,2
13377,1,3,0,3,0,1,2
13378,1,3,0,3,0,1,2
13379,1,3,0,3,0,1,2
13380,1,3,0,3,0,1,2
13381,1,3,0,3,0,1,2
13382,1,3,0,3,0,1,2
13383,1,3,0,3,0,1,2
13384,1,3,2,3,0,1,2
13385,1,3,0,3,0,1,2
13386,1,3,0,3,0,1,2
13387,1,3,0,3,0,1,2
13388,1,3,0,3,0,1,2
13389,1,3,0,3,0,1,2
13390,1,3,0,3,0,1,2
13391,1,3,0,3,0,1,2
13392,1,3,0,3,0,1,2
13393,1,3,2,3,0,1,2
13394,1,2,0,3,0,1,2
13395,1,2,0,3,0,1,2
13396,1,2,0,3,0,1,2
13397,1,2,0,3,0,1,2
13398,1,2,0,3,0,1,2
13399,1,2,0,3,0,1,2
13400,1,2,0,3,0,1,2
13401,1,2,0,3,0,1,2
13402,1,2,0,3,0,1,2
13403,1,2,0,3,0,1,2
13404,1,3,2,3,0,1,2
13405,1,3,0,3,0,1,2
13406,1,3,0,3,0,1,2
13407,1,3,0,3,0,1,2
13408,1,3,0,3,0,1,2
13409,1,3,2,3,0,1,2
13410,1,2,0,4,0,3,2
13411,1,3,0,4,0,3,2
13412,1,3,0,4,0,3,2
13413,1,3,0,4,0,3,2
13414,1,3,0,3,0,3,2
13415,1,3,0,3,0,3,2
13416,1,3,0,3,0,3,2
13417,1,3,0,3,0,3,2
13418,1,3,0,3,0,3,2
13419,1,3,0,3,0,3,2
13420,1,3,0,3,0,3,2
13421,1,3,0,4,0,3,2
13422,1,3,0,3,0,3,2
13423,1,3,0,3,0,3,2
13424,1,3,0,3,0,3,2
13425,1,3,0,3,0,3,2
13426,1,3,0,3,0,3,2
13427,1,3,0,3,0,3,2
13428,1,3,0,3,0,3,2
13429,1,3,0,3,0,3,2
13430,1,3,4,3,1,3,2
13431,1,3,0,3,1,3,2
13432,1,3,0,3,1,3,2
13433,1,3,0,3,1,3,2
13434,1,3,0,3,1,3,2
13435,1,3,0,3,1,3,2
